"type","REST_ACRES","YEAR","STATE","ew","BpS_Code","AREA_STRATA","REST_PCT"
"active",7989.89660051239,2009,"Oregon","westside","RaSAWD_fal",17420.867535,0.45863942105409
"both",33785.8570971021,2009,"Oregon","westside","RaSSHE_fss",707868.384535,0.0477290098487675
"passive",261778.682597179,2009,"Oregon","westside","RaSSHE_fss",707868.384535,0.36981264923866
"active",49.9520374789471,2009,"Oregon","westside","RaTAOAco_fto",93.85069,0.532250082327014
"active",82947.039227095,2009,"Washington","eastside","Na0710412_fmh",757466.25025,0.109505920824484
"active",47497.7240373192,2009,"Washington","eastside","Na1010471_frn",685999.617,0.0692387034340271
"both",50510.5963912447,2009,"Washington","eastside","Na1010471_frn",685999.617,0.073630648092978
"passive",211331.921394667,2009,"Washington","eastside","Na1010471_frn",685999.617,0.308064197351683
"active",25952.7160754567,2009,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.077367907607837
"both",18557.2059535571,2009,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.055321076664965
"passive",29780.3024534499,2009,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0887783645477813
"active",0.70347445446402,2009,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2009,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1449.17739966492,2009,"Washington","eastside","RaABLA_faf",15372.83198,0.094268733409062
"both",167.697715618778,2009,"Washington","eastside","RaABLA_faf",15372.83198,0.0109087067260575
"passive",2353.00436627399,2009,"Washington","eastside","RaABLA_faf",15372.83198,0.15306251765031
"active",148.798846031283,2009,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0186480838829956
"both",943.826629467238,2009,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.11828423826358
"passive",204.278449841088,2009,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0256010162022631
"active",15.1884607425076,2009,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.0114569659451434
"passive",757.831298489838,2009,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.571647616315887
"both",1.77635683940025e-15,2009,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2009,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",44.0306601399058,2009,"Washington","eastside","RaDFWV_fwx",509.28455,0.0864559118078602
"both",91.2849342880777,2009,"Washington","eastside","RaDFWV_fwx",509.28455,0.179241514960699
"active",433130.218052774,2009,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.158946470939401
"both",1038363.35152915,2009,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.381049816889613
"passive",81414.4170249527,2009,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0298767754600031
"active",1308.69580338028,2009,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.206693216474183
"both",1743.50146465227,2009,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.275365692107833
"active",44137.9816194813,2009,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.0303415101788479
"both",535493.554275183,2009,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.368111148983229
"active",10065.2229274518,2009,"Washington","eastside","RaMCONms_fcm",392953.061425,0.025614313554274
"both",33689.3553137624,2009,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0857337901671812
"passive",14662.8803989825,2009,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0373145849680092
"active",58532.8915993307,2009,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0631074585791852
"passive",54002.3730542105,2009,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0582228628652828
"active",4002.3036084759,2009,"Washington","eastside","RaOAPI_fop",7013.44872,0.570661277819381
"active",6039.03343379104,2009,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.43179890595705
"both",1910.93082058082,2009,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.13663408999682
"passive",720.369159303568,2009,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0515073510161401
"active",224506.301650729,2009,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.426799312656508
"both",19654.9303393413,2009,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0373651460892753
"passive",36717.4488721348,2009,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0698019691469837
"active",445.405488648869,2009,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.161396369340962
"both",929.091744384496,2009,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.336664091821581
"passive",116.292219083802,2009,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0421394491560158
"active",54774.3747361452,2009,"Washington","eastside","RaSAWD_fal",540980.73019,0.101250140124044
"passive",149023.949536399,2009,"Washington","eastside","RaSAWD_fal",540980.73019,0.275469977431654
"active",104130.256010243,2009,"Washington","eastside","RaSPFI_fcd",885764.813775,0.117559711551936
"passive",85494.2128732677,2009,"Washington","eastside","RaSPFI_fcd",885764.813775,0.0965202179446527
"active",0.744709255614585,2009,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2009,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",66.5637616479545,2009,"Washington","eastside","RaSSHE_fss",3121.98101,0.0213210014522012
"both",232.771618923578,2009,"Washington","eastside","RaSSHE_fss",3121.98101,0.0745589477251745
"passive",1549.17767155205,2009,"Washington","eastside","RaSSHE_fss",3121.98101,0.496216237891865
"passive",223162.205030212,2009,"Washington","westside","Na0710411_fmt",503602.80254,0.443131380335173
"active",102855.089470563,2009,"Washington","westside","Na0710412_fmc",536796.14587,0.191609217506328
"active",7082.17880406087,2009,"Washington","westside","Na0710412_fmi",37383.70992,0.189445585235294
"both",693.494898706547,2009,"Washington","westside","Na0710412_fmi",37383.70992,0.0185507243714068
"active",78170.0605656606,2009,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.075748241054537
"both",57179.3013512114,2009,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.055407805376375
"passive",178795.718061242,2009,"Washington","westside","RaABAMlw_fsi",1031971.95707,0.173256372749589
"active",7233.30497920697,2009,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0249426442546445
"both",13471.4989171017,2009,"Washington","westside","RaABAMlw_fwc",289997.520125,0.0464538417821469
"passive",73175.4677754394,2009,"Washington","westside","RaABAMlw_fwc",289997.520125,0.252331356985046
"active",73833.2908422192,2009,"Washington","westside","RaABAMup_fst",1463695.138845,0.0504430799028826
"passive",235373.939473,2009,"Washington","westside","RaABAMup_fst",1463695.138845,0.160808035243414
"active",11341.4556341429,2009,"Washington","westside","RaABLA_faf",156228.92918,0.0725951057443131
"both",1995.65336486838,2009,"Washington","westside","RaABLA_faf",156228.92918,0.0127739041376202
"passive",17114.2191718934,2009,"Washington","westside","RaABLA_faf",156228.92918,0.109545775303722
"both",168648.407855791,2009,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.114006376654779
"passive",430802.774461467,2009,"Washington","westside","RaDFHEdy_fdg",1479289.25385,0.291222810779068
"both",332829.683039461,2009,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.112618430294405
"passive",840851.579660301,2009,"Washington","westside","RaDFHEdy_fwi",2955374.907725,0.284516044804473
"passive",585907.946024822,2009,"Washington","westside","RaDFHEwt_fwm",1475019.937035,0.39722035703638
"passive",585821.071554603,2009,"Washington","westside","RaDFHEwt_fwn",1133764.594915,0.516704326614223
"passive",135883.313714044,2009,"Washington","westside","RaDFHEwt_fww",418469.10696,0.324715281137905
"active",159471.895798017,2009,"Washington","westside","RaSAWD_fal",504288.22393,0.316231647360763
"passive",56853.3228888563,2009,"Washington","westside","RaSAWD_fal",504288.22393,0.11273973928201
"both",44130.993177036,2009,"Washington","westside","RaSSHE_fss",1107128.12337,0.0398607823660961
"passive",595862.179268523,2009,"Washington","westside","RaSSHE_fss",1107128.12337,0.538205259798451
"active",6504.47167539748,2010,"Oregon","eastside","Na0210290_fdw",9646.16073,0.674306789764375
"both",1210.465909188,2010,"Oregon","eastside","Na0210290_fdw",9646.16073,0.125486806934846
"active",22662.2445234071,2010,"Oregon","eastside","Na0210290_fwo",216308.93843,0.10476795220712
"both",127467.316516571,2010,"Oregon","eastside","Na0210290_fwo",216308.93843,0.589283630356405
"active",105.086656385819,2010,"Oregon","eastside","Na0210350_fvg",1960.63432,0.0535982948548094
"both",317.720305724337,2010,"Oregon","eastside","Na0210350_fvg",1960.63432,0.162049752206897
"passive",261.516876326465,2010,"Oregon","eastside","Na0210350_fvg",1960.63432,0.133383810361162
"active",124299.770244731,2010,"Oregon","eastside","Na0710270_fdd",1403267.971,0.0885787838199943
"both",549993.101048274,2010,"Oregon","eastside","Na0710270_fdd",1403267.971,0.391937329444166
"passive",249718.620517819,2010,"Oregon","eastside","Na0710270_fdd",1403267.971,0.177955048984595
"active",3037.58795660926,2010,"Oregon","eastside","Na0710412_fmc",16639.371505,0.182554248259707
"both",497.533753249438,2010,"Oregon","eastside","Na0710412_fmc",16639.371505,0.0299009943434422
"active",114806.283341497,2010,"Oregon","eastside","Na0710412_fmh",661932.697285,0.173441021741922
"active",4194.39060653998,2010,"Oregon","eastside","Na0710412_fmi",48558.391485,0.086378285570593
"active",42268.6834864228,2010,"Oregon","eastside","R1RFWF_fcw",149284.8677,0.283141112275124
"active",1143.37079467504,2010,"Oregon","eastside","R1RFWF_frm",3802.50971,0.300688461535852
"active",5163.07960714856,2010,"Oregon","eastside","RaABAMlw_fsi",135017.561265,0.0382400597283411
"both",5561.61215049521,2010,"Oregon","eastside","RaABAMlw_fsi",135017.561265,0.0411917686735534
"passive",17992.2159259829,2010,"Oregon","eastside","RaABAMlw_fsi",135017.561265,0.133258338822084
"active",528.379932969504,2010,"Oregon","eastside","RaABAMlw_fsw",21992.19676,0.0240257914539277
"both",1032.79268479672,2010,"Oregon","eastside","RaABAMlw_fsw",21992.19676,0.0469617790376992
"passive",2896.685065169,2010,"Oregon","eastside","RaABAMlw_fsw",21992.19676,0.131714221038508
"active",255.894794821594,2010,"Oregon","eastside","RaABAMlw_fwc",11407.52913,0.0224320965482903
"both",238.119073744976,2010,"Oregon","eastside","RaABAMlw_fwc",11407.52913,0.0208738519123094
"passive",1674.44043901312,2010,"Oregon","eastside","RaABAMlw_fwc",11407.52913,0.146783796905642
"both",42057.2857650253,2010,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.0856024318275714
"passive",90502.7061550487,2010,"Oregon","eastside","RaDFHEdy_fwi",491309.474125,0.18420712589805
"active",2489.62563734667,2010,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0224716040154687
"both",8070.9725591367,2010,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.0728493861277584
"passive",15241.1374724983,2010,"Oregon","eastside","RaDFHEdy_fwx",110789.849965,0.137567994516764
"passive",5562.43150120035,2010,"Oregon","eastside","RaDFHEwt_fdm",18634.92184,0.298495027183884
"passive",12180.9600167096,2010,"Oregon","eastside","RaDFHEwt_fhc",31311.659235,0.38902314071858
"passive",124239.732347205,2010,"Oregon","eastside","RaDFHEwt_fwm",306700.94139,0.405084287593438
"passive",84792.9693589687,2010,"Oregon","eastside","RaDFHEwt_fwn",176075.681375,0.481571155634943
"passive",15915.5599437918,2010,"Oregon","eastside","RaDFHEwt_fww",32217.696465,0.494000555287429
"active",11933.2905147827,2010,"Oregon","eastside","RaDFWV_fwx",38027.543445,0.313806505330591
"both",556510.334154376,2010,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.365358228014322
"passive",54137.1684663152,2010,"Oregon","eastside","RaMCONdy_fdd",1523190.91643,0.0355419454530361
"active",27366.8504011878,2010,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.0262364743204839
"both",389670.451300749,2010,"Oregon","eastside","RaMCONdy_fdg",1043084.14564,0.37357527954915
"active",753.53018222842,2010,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.169268694335915
"both",1239.26533909306,2010,"Oregon","eastside","RaMCONdy_fdx",4451.680715,0.278381451508268
"active",25960.3677360487,2010,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.0435730998329427
"both",210247.219500186,2010,"Oregon","eastside","RaMCONdy_fmd",595788.865965,0.352888802578826
"active",6623.49035084601,2010,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.0111100730582091
"both",222252.395475191,2010,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.372800475322799
"passive",2878.20589952292,2010,"Oregon","eastside","RaMCONdy_fmx",596169.8286,0.00482782885252995
"active",20091.1555718302,2010,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.0110938663508728
"both",242389.998233906,2010,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.133842089648918
"passive",140886.271161751,2010,"Oregon","eastside","RaMCONms_fcm",1811014.747825,0.0777941048414727
"active",18182.2742732659,2010,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0215926462686725
"both",93849.8218319593,2010,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.111452834488094
"passive",50890.5512672141,2010,"Oregon","eastside","RaMCONms_fmm",842058.6364,0.0604358759204505
"active",48823.2221541845,2010,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.193265205432495
"both",102462.470296087,2010,"Oregon","eastside","RaMCONsw_fdm",252622.9284,0.405594499854145
"active",263388.310277903,2010,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.238300457139638
"both",369228.410740906,2010,"Oregon","eastside","RaMCONsw_fiw",1105278.24176,0.334059241185244
"active",18077.2976384087,2010,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.163567040074052
"both",44207.8902533655,2010,"Oregon","eastside","RaMCONsw_fvw",110519.19525,0.4000019196065
"active",255567.76263582,2010,"Oregon","eastside","RaMEVG_ftd",430468.873975,0.593696264902679
"active",17246.8016620339,2010,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.158360959660462
"passive",37271.4528622641,2010,"Oregon","eastside","RaMEVG_fuc",108908.16587,0.342228266948814
"active",35117.4291178849,2010,"Oregon","eastside","RaOAPI_fop",77063.648215,0.455693831414661
"active",33467.5101879261,2010,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0936590625209532
"both",19664.912263741,2010,"Oregon","eastside","RaPICOpu_fld",357333.388645,0.0550323952046851
"active",13838.1363803503,2010,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.555415827423458
"both",2229.46925882101,2010,"Oregon","eastside","RaPICOpu_flp",24914.91185,0.0894833291903062
"active",16423.0011212501,2010,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.21794243686676
"both",2980.62811904494,2010,"Oregon","eastside","RaPICOpu_flw",75354.765035,0.0395546070332848
"active",32595.6329584268,2010,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.398493731508093
"both",701.914075410274,2010,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.00858116053353033
"passive",11993.0557064797,2010,"Oregon","eastside","RaPIJEsp_fjp",81797.103395,0.146619564858733
"active",448539.250813385,2010,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.433480943803868
"both",196879.046180911,2010,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.190269445982586
"passive",10322.1467385756,2010,"Oregon","eastside","RaPIPOm_fdp",1034738.10608,0.00997561284147541
"active",32776.0643095441,2010,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.399250420518963
"both",13170.0266675104,2010,"Oregon","eastside","RaPIPOm_fpd",82094.00072,0.160426176724286
"active",396229.942793649,2010,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.411552131662839
"both",145863.269747302,2010,"Oregon","eastside","RaPIPOm_fpl",962769.74971,0.151503793914628
"active",169808.443301639,2010,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.264028610648259
"both",193461.13519296,2010,"Oregon","eastside","RaPIPOxe_fpd",643144.1005,0.300805270611294
"active",130599.360528165,2010,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.129284093156203
"both",305284.519551826,2010,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.302209996322098
"passive",33483.9573846853,2010,"Oregon","eastside","RaPIPOxe_fxp",1010173.466355,0.0331467401391022
"active",22650.4277820516,2010,"Oregon","eastside","RaREFI_fcw",265840.30804,0.0852031354802802
"both",34770.9695978401,2010,"Oregon","eastside","RaREFI_fcw",265840.30804,0.130796453909496
"active",427.998585619059,2010,"Oregon","eastside","RaREFI_frf",56680.256885,0.00755110525499974
"both",10879.9403878919,2010,"Oregon","eastside","RaREFI_frf",56680.256885,0.191952912457093
"passive",10193.4297297977,2010,"Oregon","eastside","RaREFI_frf",56680.256885,0.179840923277384
"active",25888.144742213,2010,"Oregon","eastside","RaREFI_frm",88214.533515,0.293468022905896
"both",2073.98497075391,2010,"Oregon","eastside","RaREFI_frm",88214.533515,0.0235106947587185
"active",39829.4410408471,2010,"Oregon","eastside","RaSAWD_fal",84072.204245,0.473752786649648
"active",13903.5121093502,2010,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.242547865277942
"passive",7320.29188864845,2010,"Oregon","eastside","RaSAWD_fsw",57322.75604,0.127703069328005
"active",73101.0231141625,2010,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.142752309258661
"passive",15900.0211394675,2010,"Oregon","eastside","RaSPFI_fcd",512082.946285,0.031049698598278
"active",22235.7594342967,2010,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.0923400129773138
"passive",679.183680731963,2010,"Oregon","eastside","RaSPFI_fmz",240803.07894,0.00282049417192541
"passive",20276.6490744159,2010,"Oregon","eastside","RaSSHE_fss",35555.845415,0.570276106157828
"active",341715.643929361,2010,"Oregon","eastside","RaTAOAco_ftm",586701.13908,0.582435623808744
"active",8411.2701029802,2010,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.313552332040225
"passive",1976.82090265739,2010,"Oregon","eastside","RaTAOAco_fto",26825.72969,0.0736912257560809
"active",20314.6217218668,2010,"Oregon","westside","Na0210290_fdw",47801.13651,0.424981981707004
"both",16212.2351099442,2010,"Oregon","westside","Na0210290_fdw",47801.13651,0.339160034543375
"passive",820.0593661046,2010,"Oregon","westside","Na0210290_fdw",47801.13651,0.0171556457853893
"active",19114.1400462549,2010,"Oregon","westside","Na0210350_fvg",91147.923565,0.209704613102065
"both",12855.8198553661,2010,"Oregon","westside","Na0210350_fvg",91147.923565,0.141043474744636
"passive",7759.79089691144,2010,"Oregon","westside","Na0210350_fvg",91147.923565,0.0851340391904564
"active",55273.5691343514,2010,"Oregon","westside","Na0710412_fmc",279601.66585,0.197686837688601
"active",159.266166915959,2010,"Oregon","westside","Na0710412_fmh",642.499155,0.247885410706819
"active",4585.33042276825,2010,"Oregon","westside","Na0710412_fmi",21721.986835,0.211091667516345
"active",80.4325632047899,2010,"Oregon","westside","R1RFWF_fcw",269.98753,0.297912141367381
"active",60975.0570763162,2010,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.0761662929586953
"both",30393.1278479265,2010,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.037965226940237
"passive",108601.089943932,2010,"Oregon","westside","RaABAMlw_fsi",800551.72318,0.135657805485123
"active",23422.1337437688,2010,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0826441987503773
"both",10471.3889175222,2010,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.0369479380640302
"passive",31347.8665489576,2010,"Oregon","westside","RaABAMlw_fsw",283409.290645,0.110609876188654
"active",6828.17753048296,2010,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0849144087980364
"both",2514.65767937263,2010,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0312719857121621
"passive",6021.67034377738,2010,"Oregon","westside","RaABAMlw_fwc",80412.472125,0.0748847807391966
"passive",9233.9795044439,2010,"Oregon","westside","RaABAMup_fsi",49085.467635,0.18812043460822
"active",127.152261454437,2010,"Oregon","westside","RaABAMup_fst",2646.722895,0.0480413955290312
"both",16.7042239145752,2010,"Oregon","westside","RaABAMup_fst",2646.722895,0.00631128553205613
"active",19.6957587897218,2010,"Oregon","westside","RaABAMup_fsw",510.17413,0.0386059535980819
"passive",225.813829501061,2010,"Oregon","westside","RaABAMup_fsw",510.17413,0.442621089981691
"active",85.9419660420593,2010,"Oregon","westside","RaDFHEdy_fdg",1354.38555,0.0634545798587849
"both",241103.211292544,2010,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.0974683235425682
"passive",439486.778310118,2010,"Oregon","westside","RaDFHEdy_fwi",2473657.107555,0.177666814437557
"passive",36033.7838129374,2010,"Oregon","westside","RaDFHEwt_fdm",124423.77544,0.289605291958961
"passive",37395.3093641184,2010,"Oregon","westside","RaDFHEwt_fhc",104850.569095,0.356653375245263
"passive",184.958256687683,2010,"Oregon","westside","RaDFHEwt_fwc",365.394985,0.50618717902678
"passive",121357.532150324,2010,"Oregon","westside","RaDFHEwt_fwm",422043.88419,0.287547188092152
"passive",646095.889233461,2010,"Oregon","westside","RaDFHEwt_fwn",1687557.945845,0.382858491362764
"passive",170165.403031831,2010,"Oregon","westside","RaDFHEwt_fww",472121.678315,0.360427006103915
"active",178723.27860488,2010,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.14456625468802
"both",119411.274119118,2010,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0965897716384784
"passive",18312.1418072323,2010,"Oregon","westside","RaDFWV_fwx",1236272.45508,0.0148123835744988
"active",72.9194880968437,2010,"Oregon","westside","RaMCONdy_fdx",145.00154,0.502887680343558
"both",38.9259768111444,2010,"Oregon","westside","RaMCONdy_fdx",145.00154,0.268452161343558
"active",48750.7048336127,2010,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.458870067603845
"both",21049.0908301327,2010,"Oregon","westside","RaMCONsw_fiw",106240.76024,0.198126319715544
"active",269.936151822279,2010,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0686909438494624
"both",1642.85496126339,2010,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.418059074840973
"passive",114.094200461562,2010,"Oregon","westside","RaMCONsw_fvw",3929.71965,0.0290336743135257
"active",7972.10500051239,2010,"Oregon","westside","RaSAWD_fal",17420.867535,0.457618140112469
"both",34304.4822371021,2010,"Oregon","westside","RaSSHE_fss",707868.384535,0.0484616674321976
"passive",258435.863352179,2010,"Oregon","westside","RaSSHE_fss",707868.384535,0.365090275252151
"active",51.5088024789471,2010,"Oregon","westside","RaTAOAco_fto",93.85069,0.548837760052133
"active",83460.326887095,2010,"Washington","eastside","Na0710412_fmh",757466.25025,0.110183558487984
"active",47433.0070923192,2010,"Washington","eastside","Na1010471_frn",685999.617,0.0691443638113856
"both",50529.2775712447,2010,"Washington","eastside","Na1010471_frn",685999.617,0.0736578801489983
"passive",211116.420639667,2010,"Washington","eastside","Na1010471_frn",685999.617,0.307750056134021
"active",26391.0566204567,2010,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0786746490944593
"both",18540.9711185571,2010,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0552726788321272
"passive",29842.7954484499,2010,"Washington","eastside","RaABAMlw_fsi",335445.49514,0.0889646630550065
"active",0.70347445446402,2010,"Washington","eastside","RaABAMlw_fsw",4.89269,0.143780712545455
"both",0.88487158916574,2010,"Washington","eastside","RaABAMlw_fsw",4.89269,0.180855846
"active",1459.85235966492,2010,"Washington","eastside","RaABLA_faf",15372.83198,0.0949631376680748
"both",192.383560618778,2010,"Washington","eastside","RaABLA_faf",15372.83198,0.0125145165750246
"passive",2326.53936127399,2010,"Washington","eastside","RaABLA_faf",15372.83198,0.151340973758174
"active",164.366496031283,2010,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0205990858618691
"both",943.604234467238,2010,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.118256366806739
"passive",174.922309841088,2010,"Washington","eastside","RaDFHEdy_fwi",7979.310205,0.0219219838992446
"active",13.8540907425076,2010,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.0104504234187217
"passive",756.500454752932,2010,"Washington","eastside","RaDFHEwt_fwn",1325.696595,0.570643733721691
"both",1.77635683940025e-15,2010,"Washington","eastside","RaDFHEwt_fww",65.606525,2.70759172109825e-17
"passive",44.7048240340027,2010,"Washington","eastside","RaDFHEwt_fww",65.606525,0.681408198864407
"active",48.4785601399058,2010,"Washington","eastside","RaDFWV_fwx",509.28455,0.0951895362620087
"both",83.2787142880777,2010,"Washington","eastside","RaDFWV_fwx",509.28455,0.163520990943231
"active",437416.214492775,2010,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.160519309730607
"both",1038606.20686916,2010,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.381138937892104
"passive",78608.4593099528,2010,"Washington","eastside","RaMCONdy_fdd",2725006.82458,0.0288470687856235
"active",1339.38631338028,2010,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.211540424061117
"both",1739.72074965227,2010,"Washington","eastside","RaMCONdy_fdg",6331.58565,0.274768572332631
"active",45699.1945194813,2010,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.031414725476844
"both",535787.115675183,2010,"Washington","eastside","RaMCONdy_fmd",1454706.15534,0.368312950150374
"active",9684.26029245184,2010,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0246448271896215
"both",33275.4782187624,2010,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0846805419916889
"passive",15227.7636989825,2010,"Washington","eastside","RaMCONms_fcm",392953.061425,0.0387521187486382
"active",60489.0780193307,2010,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0652165283705489
"passive",53450.6110592106,2010,"Washington","eastside","RaMCONms_fmm",927511.468805,0.0576279785823845
"active",3989.1823034759,2010,"Washington","eastside","RaOAPI_fop",7013.44872,0.568790400092339
"active",6097.52331879104,2010,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.435981010366546
"both",1914.04435058082,2010,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.136856711524321
"passive",699.908819303569,2010,"Washington","eastside","RaPIPOm_fdp",13985.754365,0.0500444095497003
"active",228829.660450729,2010,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.435018264866937
"both",18194.2399793413,2010,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0345882902190029
"passive",35982.4333971347,2010,"Washington","eastside","RaPIPOm_fpd",526023.109675,0.0684046627140891
"active",447.407043648869,2010,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.162121649379644
"both",919.751154384496,2010,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.333279451641067
"passive",118.960959083802,2010,"Washington","eastside","RaPIPOxe_fxp",2759.699555,0.0431064892075912
"active",54511.7262411452,2010,"Washington","eastside","RaSAWD_fal",540980.73019,0.100764635779171
"passive",148985.697596399,2010,"Washington","eastside","RaSAWD_fal",540980.73019,0.275399268924187
"active",100184.746315243,2010,"Washington","eastside","RaSPFI_fcd",885764.813775,0.113105357942895
"passive",82980.0373982677,2010,"Washington","eastside","RaSPFI_fcd",885764.813775,0.0936817946567768
"active",0.744709255614585,2010,"Washington","eastside","RaSPFI_fmz",2.446345,0.304417102090909
"both",0.536692271170165,2010,"Washington","eastside","RaSPFI_fmz",2.446345,0.219385357
"active",71.6788466479545,2010,"Washington","eastside","RaSSHE_fss",3121.98101,0.02295941148212
"both",236.329938923578,2010,"Washington","eastside","RaSSHE_fss",3121.98101,0.0756987112242485
"passive",1552.95838655204,2010,"Washington","eastside","RaSSHE_fss",3121.98101,0.497427236609631
"passive",223362.138135212,2010,"Washington","westside","Na0710411_fmt",503602.80254,0.443528385880003
"active",103305.884135563,2010,"Washington","westside","Na0710412_fmc",536796.14587,0.192449004953515
